,ID,documentName,link
0,ING07,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ING07/TOU/2022-08-08
0,ING02,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ING02/SP/2022-06-30
0,ING02,KIID,https://dokumenty.analizy.pl/pobierz/fi/ING02/KL/2022-02-18
0,ING02,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ING02/PE/2022-09-12
0,ING02,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ING02/RP/2022-06-30
0,ING02,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ING02/KA/2022-09-30
0,ING02,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ING02/TOU/2022-08-08
0,ING17,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/ING17/SP/2022-06-30
0,ING17,KIID,https://dokumenty.analizy.pl/pobierz/fi/ING17/KL/2022-06-21
0,ING17,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/ING17/PE/2022-09-12
0,ING17,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/ING17/RP/2022-06-30
0,ING17,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/ING17/KA/2022-09-30
0,ING17,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/ING17/TOU/2022-08-08
0,NOB29,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/NOB29/SP/2022-09-30
0,NOB29,KIID,https://dokumenty.analizy.pl/pobierz/fi/NOB29/KL/2022-10-13
0,NOB29,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/NOB29/PE/2022-10-10
0,NOB29,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/NOB29/RP/2022-06-30
0,NOB29,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/NOB29/KA/2022-09-30
0,NOB29,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/NOB29/TOU/2021-01-02
0,NOB30,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/NOB30/SP/2022-09-30
0,NOB30,KIID,https://dokumenty.analizy.pl/pobierz/fi/NOB30/KL/2022-10-13
0,NOB30,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/NOB30/PE/2022-10-10
0,NOB30,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/NOB30/RP/2022-06-30
0,NOB30,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/NOB30/KA/2022-09-30
0,NOB30,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/NOB30/TOU/2021-01-02
0,NOB28,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/NOB28/SP/2022-09-30
0,NOB28,KIID,https://dokumenty.analizy.pl/pobierz/fi/NOB28/KL/2022-10-13
0,NOB28,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/NOB28/PE/2022-10-10
0,NOB28,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/NOB28/RP/2022-06-30
0,NOB28,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/NOB28/KA/2022-09-30
0,NOB28,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/NOB28/TOU/2021-01-02
0,NOB03,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/NOB03/SP/2022-09-30
0,NOB03,KIID,https://dokumenty.analizy.pl/pobierz/fi/NOB03/KL/2022-10-13
0,NOB03,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/NOB03/PE/2022-10-10
0,NOB03,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/NOB03/RP/2022-06-30
0,NOB03,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/NOB03/KA/2022-09-30
0,NOB03,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/NOB03/TOU/2021-01-02
0,NOB26,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/NOB26/SP/2022-09-30
0,NOB26,KIID,https://dokumenty.analizy.pl/pobierz/fi/NOB26/KL/2022-10-13
0,NOB26,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/NOB26/PE/2022-10-10
0,NOB26,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/NOB26/RP/2022-06-30
0,NOB26,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/NOB26/KA/2022-09-30
0,NOB26,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/NOB26/TOU/2021-01-02
0,NOB19,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/NOB19/SP/2022-09-30
0,NOB19,KIID,https://dokumenty.analizy.pl/pobierz/fi/NOB19/KL/2022-10-13
0,NOB19,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/NOB19/PE/2022-10-10
0,NOB19,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/NOB19/RP/2022-06-30
0,NOB19,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/NOB19/KA/2022-09-30
0,NOB19,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/NOB19/TOU/2021-01-02
0,NOB20,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/NOB20/SP/2022-09-30
0,NOB20,KIID,https://dokumenty.analizy.pl/pobierz/fi/NOB20/KL/2022-10-13
0,NOB20,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/NOB20/PE/2022-10-10
0,NOB20,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/NOB20/RP/2022-06-30
0,NOB20,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/NOB20/KA/2022-09-30
0,NOB20,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/NOB20/TOU/2021-01-02
0,NOB08,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/NOB08/SP/2022-09-30
0,NOB08,KIID,https://dokumenty.analizy.pl/pobierz/fi/NOB08/KL/2022-10-13
0,NOB08,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/NOB08/PE/2022-10-10
0,NOB08,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/NOB08/RP/2022-06-30
0,NOB08,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/NOB08/KA/2022-09-30
0,NOB08,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/NOB08/TOU/2021-01-02
0,NOB27,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/NOB27/SP/2022-09-30
0,NOB27,KIID,https://dokumenty.analizy.pl/pobierz/fi/NOB27/KL/2022-10-13
0,NOB27,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/NOB27/PE/2022-10-10
0,NOB27,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/NOB27/RP/2022-06-30
0,NOB27,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/NOB27/KA/2022-09-30
0,NOB27,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/NOB27/TOU/2021-01-02
0,NOB31,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/NOB31/SP/2022-09-30
0,NOB31,KIID,https://dokumenty.analizy.pl/pobierz/fi/NOB31/KL/2022-10-13
0,NOB31,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/NOB31/PE/2022-10-10
0,NOB31,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/NOB31/RP/2022-06-30
0,NOB31,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/NOB31/KA/2022-09-30
0,NOB31,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/NOB31/TOU/2021-01-02
0,SEB03,KIID,https://dokumenty.analizy.pl/pobierz/fi/SEB03/KL/2022-07-29
0,SEB03,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/SEB03/PE/2022-07-19
0,SEB03,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/SEB03/RR/2021-12-31
0,SEB03,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/SEB03/KA/2022-08-31
0,SEB03,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/SEB03/TOU/2019-01-21
0,SEB15,KIID,https://dokumenty.analizy.pl/pobierz/fi/SEB15/KL/2022-06-08
0,SEB15,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/SEB15/PE/2022-07-19
0,SEB15,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/SEB15/RR/2021-12-31
0,SEB15,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/SEB15/KA/2022-09-30
0,SEB15,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/SEB15/TOU/2019-01-21
0,SEB14,KIID,https://dokumenty.analizy.pl/pobierz/fi/SEB14/KL/2022-07-29
0,SEB14,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/SEB14/PE/2022-07-19
0,SEB14,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/SEB14/RR/2021-12-31
0,SEB14,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/SEB14/KA/2022-09-30
0,SEB14,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/SEB14/TOU/2019-01-21
0,SEB22,KIID,https://dokumenty.analizy.pl/pobierz/fi/SEB22/KL/2022-06-08
0,SEB22,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/SEB22/PE/2022-07-19
0,SEB22,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/SEB22/RR/2021-12-31
0,SEB22,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/SEB22/KA/2022-09-30
0,SEB22,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/SEB22/TOU/2019-01-21
0,SEB18,KIID,https://dokumenty.analizy.pl/pobierz/fi/SEB18/KL/2022-07-29
0,SEB18,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/SEB18/PE/2022-07-19
0,SEB18,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/SEB18/RR/2021-12-31
0,SEB18,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/SEB18/KA/2022-09-30
0,SEB18,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/SEB18/TOU/2019-01-21
0,SEB19,KIID,https://dokumenty.analizy.pl/pobierz/fi/SEB19/KL/2022-07-29
0,SEB19,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/SEB19/PE/2022-07-19
0,SEB19,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/SEB19/RR/2021-12-31
0,SEB19,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/SEB19/KA/2022-09-30
0,SEB19,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/SEB19/TOU/2019-01-21
0,SEB04,KIID,https://dokumenty.analizy.pl/pobierz/fi/SEB04/KL/2022-07-29
0,SEB04,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/SEB04/PE/2022-07-19
0,SEB04,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/SEB04/RR/2021-12-31
0,SEB04,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/SEB04/KA/2022-09-30
0,SEB04,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/SEB04/TOU/2019-01-21
0,SEB01,KIID,https://dokumenty.analizy.pl/pobierz/fi/SEB01/KL/2022-07-29
0,SEB01,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/SEB01/PE/2022-07-19
0,SEB01,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/SEB01/RR/2021-12-31
0,SEB01,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/SEB01/KA/2022-09-30
0,SEB01,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/SEB01/TOU/2019-01-21
0,OPE16,KIID,https://dokumenty.analizy.pl/pobierz/fi/OPE16/KL/2022-06-08
0,OPE16,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/OPE16/PE/2022-07-21
0,OPE16,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/OPE16/RR/2021-12-31
0,OPE16,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/OPE16/TOU/2017-09-06
0,OPE15,KIID,https://dokumenty.analizy.pl/pobierz/fi/OPE15/KL/2022-06-08
0,OPE15,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/OPE15/PE/2022-07-21
0,OPE15,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/OPE15/RR/2021-12-31
0,OPE15,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/OPE15/TOU/2017-09-06
0,OPE05,KIID,https://dokumenty.analizy.pl/pobierz/fi/OPE05/KL/2022-06-08
0,OPE05,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/OPE05/PE/2019-09-12
0,OPE05,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/OPE05/RR/2021-12-31
0,OPE05,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/OPE05/TOU/2015-05-29
0,OPE35,KIID,https://dokumenty.analizy.pl/pobierz/fi/OPE35/KL/2022-06-08
0,OPE35,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/OPE35/PE/2022-07-21
0,OPE35,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/OPE35/RR/2021-12-31
0,OPE35,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/OPE35/TOU/2017-09-06
0,OPE12,KIID,https://dokumenty.analizy.pl/pobierz/fi/OPE12/KL/2022-06-08
0,OPE12,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/OPE12/PE/2019-09-12
0,OPE12,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/OPE12/RR/2021-12-31
0,OPE12,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/OPE12/TOU/2015-05-29
0,OPE03,KIID,https://dokumenty.analizy.pl/pobierz/fi/OPE03/KL/2022-06-08
0,OPE03,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/OPE03/PE/2022-07-25
0,OPE03,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/OPE03/RR/2021-12-31
0,OPE21,KIID,https://dokumenty.analizy.pl/pobierz/fi/OPE21/KL/2022-06-08
0,OPE21,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/OPE21/PE/2019-09-12
0,OPE21,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/OPE21/RR/2021-12-31
0,OPE21,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/OPE21/TOU/2015-05-29
0,OPE33,KIID,https://dokumenty.analizy.pl/pobierz/fi/OPE33/KL/2022-06-08
0,OPE33,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/OPE33/PE/2022-07-21
0,OPE33,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/OPE33/RR/2021-12-31
0,OPE33,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/OPE33/TOU/2017-09-06
0,OPE06,KIID,https://dokumenty.analizy.pl/pobierz/fi/OPE06/KL/2022-06-08
0,OPE06,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/OPE06/PE/2019-09-12
0,OPE06,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/OPE06/RR/2021-12-31
0,OPE06,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/OPE06/TOU/2015-05-29
0,OPE07,KID,https://dokumenty.analizy.pl/pobierz-kid/fi/OPE07/PRF3/2021-05-31
0,OPE07,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/OPE07/RR/2021-12-31
0,OPE32,KIID,https://dokumenty.analizy.pl/pobierz/fi/OPE32/KL/2022-06-30
0,OPE32,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/OPE32/PE/2022-08-01
0,OPE32,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/OPE32/RR/2021-12-31
0,OPE32,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/OPE32/TOU/2017-09-26
0,OPE30,KIID,https://dokumenty.analizy.pl/pobierz/fi/OPE30/KL/2022-06-30
0,OPE30,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/OPE30/PE/2022-08-01
0,OPE30,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/OPE30/RR/2021-12-31
0,OPE30,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/OPE30/TOU/2017-09-26
0,OPE31,KIID,https://dokumenty.analizy.pl/pobierz/fi/OPE31/KL/2022-06-30
0,OPE31,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/OPE31/PE/2022-08-01
0,OPE31,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/OPE31/RR/2021-12-31
0,OPE31,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/OPE31/TOU/2017-09-26
0,OPE36,KIID,https://dokumenty.analizy.pl/pobierz/fi/OPE36/KL/2022-06-30
0,OPE36,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/OPE36/PE/2022-08-01
0,OPE36,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/OPE36/RR/2021-12-31
0,OPE36,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/OPE36/TOU/2017-09-26
0,OPE37,KIID,https://dokumenty.analizy.pl/pobierz/fi/OPE37/KL/2022-06-30
0,OPE37,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/OPE37/PE/2022-08-01
0,OPE37,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/OPE37/RR/2021-12-31
0,OPE37,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/OPE37/TOU/2017-09-26
0,PIO47,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PIO47/SP/2022-06-30
0,PIO47,KIID,https://dokumenty.analizy.pl/pobierz/fi/PIO47/KL/2022-02-11
0,PIO47,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO47/PE/2022-08-23
0,PIO47,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PIO47/RP/2022-06-30
0,PIO47,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PIO47/KA/2021-12-31
0,PIO47,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PIO47/TOU/2022-09-09
0,PIO05,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PIO05/SP/2022-06-30
0,PIO05,KIID,https://dokumenty.analizy.pl/pobierz/fi/PIO05/KL/2022-02-11
0,PIO05,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO05/PE/2022-09-01
0,PIO05,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PIO05/RP/2022-06-30
0,PIO05,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PIO05/KA/2021-12-31
0,PIO05,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PIO05/TOU/2022-09-09
0,PIO05U,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PIO05U/SP/2022-06-30
0,PIO05U,KIID,https://dokumenty.analizy.pl/pobierz/fi/PIO05U/KL/2022-02-11
0,PIO05U,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO05/PE/2022-09-01
0,PIO05U,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PIO05U/RP/2022-06-30
0,PIO05U,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PIO05U/KA/2021-12-31
0,PIO05U,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PIO05U/TOU/2022-09-09
0,PI16E,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PI16E/SP/2022-06-30
0,PI16E,KIID,https://dokumenty.analizy.pl/pobierz/fi/PI16E/KL/2022-10-18
0,PI16E,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO16/PE/2022-09-01
0,PI16E,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PI16E/RP/2022-06-30
0,PI16E,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PI16E/KA/2021-12-31
0,PI16E,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PI16E/TOU/2022-09-09
0,PIO16,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PIO16/SP/2022-06-30
0,PIO16,KIID,https://dokumenty.analizy.pl/pobierz/fi/PIO16/KL/2022-10-18
0,PIO16,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO16/PE/2022-09-01
0,PIO16,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PIO16/RP/2022-06-30
0,PIO16,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PIO16/KA/2021-12-31
0,PIO16,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PIO16/TOU/2022-09-09
0,PIO31,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PIO31/SP/2022-06-30
0,PIO31,KIID,https://dokumenty.analizy.pl/pobierz/fi/PIO31/KL/2022-02-11
0,PIO31,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO31/PE/2022-09-01
0,PIO31,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PIO31/RP/2022-06-30
0,PIO31,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PIO31/KA/2021-12-31
0,PIO31,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PIO31/TOU/2022-09-09
0,PIO32,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PIO32/SP/2022-06-30
0,PIO32,KIID,https://dokumenty.analizy.pl/pobierz/fi/PIO32/KL/2022-02-11
0,PIO32,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO32/PE/2022-09-01
0,PIO32,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PIO32/RP/2022-06-30
0,PIO32,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PIO32/KA/2021-12-31
0,PIO32,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PIO32/TOU/2022-09-09
0,PIO30,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PIO30/SP/2022-06-30
0,PIO30,KIID,https://dokumenty.analizy.pl/pobierz/fi/PIO30/KL/2022-02-11
0,PIO30,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO30/PE/2022-09-01
0,PIO30,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PIO30/RP/2022-06-30
0,PIO30,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PIO30/KA/2021-12-31
0,PIO30,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PIO30/TOU/2022-09-09
0,PIO63,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PIO63/SP/2022-06-30
0,PIO63,KIID,https://dokumenty.analizy.pl/pobierz/fi/PIO63/KL/2022-02-11
0,PIO63,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO63/PE/2022-09-01
0,PIO63,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PIO63/RP/2022-06-30
0,PIO63,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PIO63/KA/2021-12-31
0,PIO63,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PIO63/TOU/2022-09-09
0,PIO62,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PIO62/SP/2022-06-30
0,PIO62,KIID,https://dokumenty.analizy.pl/pobierz/fi/PIO62/KL/2022-02-11
0,PIO62,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO62/PE/2022-09-01
0,PIO62,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PIO62/RP/2022-06-30
0,PIO62,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PIO62/KA/2021-12-31
0,PIO62,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PIO62/TOU/2022-09-09
0,PIO53,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PIO53/SP/2022-06-30
0,PIO53,KIID,https://dokumenty.analizy.pl/pobierz/fi/PIO53/KL/2022-08-01
0,PIO53,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO53/PE/2022-08-23
0,PIO53,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PIO53/RP/2022-06-30
0,PIO53,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PIO53/KA/2021-12-31
0,PIO53,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PIO53/TOU/2022-09-09
0,PIO81,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PIO81/SP/2022-06-30
0,PIO81,KIID,https://dokumenty.analizy.pl/pobierz/fi/PIO81/KL/2022-08-01
0,PIO81,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO81/PE/2022-09-01
0,PIO81,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PIO81/RP/2022-06-30
0,PIO81,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PIO81/KA/2021-12-31
0,PIO81,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PIO81/TOU/2022-09-09
0,PIO25,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PIO25/SP/2022-06-30
0,PIO25,KIID,https://dokumenty.analizy.pl/pobierz/fi/PIO25/KL/2022-02-11
0,PIO25,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO25/PE/2022-09-01
0,PIO25,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PIO25/RP/2022-06-30
0,PIO25,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PIO25/KA/2021-12-31
0,PIO25,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PIO25/TOU/2022-09-09
0,PIO66,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PIO66/SP/2022-06-30
0,PIO66,KIID,https://dokumenty.analizy.pl/pobierz/fi/PIO66/KL/2022-02-11
0,PIO66,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO66/PE/2022-09-01
0,PIO66,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PIO66/RP/2022-06-30
0,PIO66,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PIO66/KA/2021-12-31
0,PIO66,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PIO66/TOU/2022-09-09
0,PIO66_U,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PIO66_U/SP/2022-06-30
0,PIO66_U,KIID,https://dokumenty.analizy.pl/pobierz/fi/PIO66_U/KL/2022-02-11
0,PIO66_U,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO66/PE/2022-09-01
0,PIO66_U,Sprawozdanie,https://dokumenty.analizy.pl/pobierz/fi/PIO66_U/RP/2022-06-30
0,PIO66_U,Karta funduszu,https://dokumenty.analizy.pl/pobierz/fi/PIO66_U/KA/2021-12-31
0,PIO66_U,Tabela opłat,https://dokumenty.analizy.pl/pobierz/fi/PIO66_U/TOU/2022-09-09
0,PIO52,Skład portfela,https://dokumenty.analizy.pl/pobierz/fi/PIO52/SP/2022-06-30
0,PIO52,KIID,https://dokumenty.analizy.pl/pobierz/fi/PIO52/KL/2022-02-11
0,PIO52,Prospekt informacyjny,https://dokumenty.analizy.pl/pobierz/fi/PIO52/PE/2022-08-23
